638,46.48954894543087,11.760906742830613,3.1287130094493305,57.30588711955131,0.762628009116209
657,46.48980739384245,11.761809402429515,1.725781062173846,52.868381427135134,0.7032184442312026
706,46.48950376880624,11.763306465419117,1.298573557005563,51.14307759714713,0.7579323348508733
836,46.4905308158993,11.760773719602874,2.183327841251314,65.578936277033,0.6576726003048046
837,46.49057693018121,11.760811026702331,2.2064111939461433,71.84383390946817,0.6992986377831936
838,46.490624664134444,11.760846992633505,2.2186489309413506,78.9937114098891,0.7193930516263618
839,46.49058689634767,11.76079403101367,2.1793960227904536,78.3677814877512,0.7162980596620258
847,46.49056683592824,11.760843115641809,2.3049306591497047,51.345001232552626,0.6833463697243349
921,46.48980118104109,11.761183143621874,4.577466019840933,56.8159076300676,0.845065539045375
939,46.48966694188123,11.761774461197893,3.686208870438061,55.36626516505854,0.9042561982727256
940,46.4894189458346,11.761780931459311,5.481430184718333,63.30201037481682,0.8525463221501254
1030,46.489678262603555,11.762579785329702,2.2045062239573565,75.2781738768799,0.8066770017431061
1031,46.48970018128232,11.762565976186538,2.234780368989318,69.86399531093579,0.7503929530952983
1032,46.48972645685334,11.762558148908301,2.248376410728422,67.75642124467286,0.7105631989409428
1033,46.48973819668955,11.762567663100812,2.26529111905871,66.12981326097406,0.7028977106401054
1034,46.48973288835094,11.762580835560877,2.281274365813777,64.25442078593943,0.714665621119537
1035,46.489727309225145,11.762584190637217,2.2842887839028236,63.58904118481307,0.7282381931727406
1036,46.489680414486806,11.762579287010245,2.273165202240257,60.10456670655948,0.7444168654845785
1037,46.48962840558619,11.762566544212191,2.248179830311379,56.92433310351051,0.7470021727131959
1038,46.48955248591241,11.76253602473137,2.220673237363344,51.52943105075683,0.7558344662079546
1047,46.490524185884766,11.7613466411956,3.0473516430134904,57.022651262225985,0.7119557025053003
1052,46.49091062612027,11.761172833055653,5.284711249108297,72.77224677089681,0.7619763521384065
1079,46.48951788727438,11.763834459182071,1.6329952244608503,87.85567728285865,0.6732541438840205
1080,46.48936290630131,11.763954835505109,1.6248058284890847,71.30923651267051,0.6955916558289587
1081,46.48923702732283,11.763995657096737,1.7030825275838815,56.232385803561534,0.6813187303757584
1113,46.48997164770331,11.761467439513321,1.846861348465463,50.07480400244052,0.7449648042034944
1115,46.49006176833335,11.761766730118557,2.075640270050445,60.54114960077869,0.8474687805360147
1116,46.490058793394724,11.761494194498917,1.911777378613816,60.94795130915277,0.8210526509342313
1117,46.49004468203025,11.761465138567694,1.9115894458853595,58.95544794454481,0.8007341171771295
1118,46.49003361476945,11.761456335263215,1.9233933323384722,56.43634009150875,0.7949190036231526
1119,46.49002878780283,11.761448148300452,1.9364928264687797,54.54028132571657,0.7918430082865832
1120,46.49003122905598,11.761463043405927,1.9292504937230408,55.174633177650826,0.7601276062713336
1298,46.49292941267773,11.756718227666404,2.4371444833031553,53.252062611167325,0.7936006562257361
1299,46.492950853849315,11.756706860555473,2.4554918717925425,55.333726296380334,0.8097244784047462
1300,46.492935495334464,11.756737106206353,2.4506141103733174,54.054209915500635,0.805937633315565
1301,46.49293405731096,11.756741512842785,2.4535973565750346,53.750196684937,0.8006998456233452
1302,46.49294207338369,11.756687381671433,2.431420993078302,55.365958765430555,0.7903712109486511
1303,46.49296322495557,11.75643275241266,2.4769246965003124,61.90616457676686,0.7387237502752455
1304,46.492964835873764,11.756299542944765,2.5985147144288647,65.7785074068468,0.7263280908639889
